,index,id,imdb_id,title,type,genres,production_countries,release_year,runtime,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
225,225,tm1023507,tt12857614,"Love, Life & Pakodi",MOVIE,romance,IN,2021.0,114.0,6.2,4485.0,0.689,
226,226,tm102398,tt0080802,The Godsend,MOVIE,drama,GB,1980.0,90.0,5.2,1096.0,2.665,5.3
227,227,tm102398,tt0080802,The Godsend,MOVIE,horror,GB,1980.0,90.0,5.2,1096.0,2.665,5.3
228,228,tm102398,tt0080802,The Godsend,MOVIE,thriller,GB,1980.0,90.0,5.2,1096.0,2.665,5.3
229,229,tm1024741,tt14128938,One More Flip,MOVIE,crime,US,2021.0,90.0,6.4,72.0,2.27,4.0
230,230,tm1024741,tt14128938,One More Flip,MOVIE,drama,US,2021.0,90.0,6.4,72.0,2.27,4.0
231,231,tm1024896,tt14071882,Dog Years,MOVIE,comedy,IT,2021.0,97.0,5.7,289.0,52.934,6.3
232,232,tm1024896,tt14071882,Dog Years,MOVIE,romance,IT,2021.0,97.0,5.7,289.0,52.934,6.3
233,233,tm102580,tt0066505,Underground,MOVIE,drama,GB,1970.0,100.0,5.1,78.0,1.7,
234,234,tm102580,tt0066505,Underground,MOVIE,drama,US,1970.0,100.0,5.1,78.0,1.7,
235,235,tm102580,tt0066505,Underground,MOVIE,thriller,GB,1970.0,100.0,5.1,78.0,1.7,
236,236,tm102580,tt0066505,Underground,MOVIE,thriller,US,1970.0,100.0,5.1,78.0,1.7,
237,237,tm102580,tt0066505,Underground,MOVIE,war,GB,1970.0,100.0,5.1,78.0,1.7,
238,238,tm102580,tt0066505,Underground,MOVIE,war,US,1970.0,100.0,5.1,78.0,1.7,
239,239,tm102617,tt1235537,Mahler on the Couch,MOVIE,drama,AT,2010.0,97.0,6.099999999999999,442.0,1.5330000000000001,5.3
240,240,tm102617,tt1235537,Mahler on the Couch,MOVIE,drama,DE,2010.0,97.0,6.099999999999999,442.0,1.5330000000000001,5.3
241,241,tm102617,tt1235537,Mahler on the Couch,MOVIE,european,AT,2010.0,97.0,6.099999999999999,442.0,1.5330000000000001,5.3
242,242,tm102617,tt1235537,Mahler on the Couch,MOVIE,european,DE,2010.0,97.0,6.099999999999999,442.0,1.5330000000000001,5.3
243,243,tm102617,tt1235537,Mahler on the Couch,MOVIE,romance,AT,2010.0,97.0,6.099999999999999,442.0,1.5330000000000001,5.3
244,244,tm102617,tt1235537,Mahler on the Couch,MOVIE,romance,DE,2010.0,97.0,6.099999999999999,442.0,1.5330000000000001,5.3
245,245,tm10265,tt0114550,Stonewall,MOVIE,comedy,GB,1995.0,99.0,7.0,1642.0,2.64,6.3
246,246,tm10265,tt0114550,Stonewall,MOVIE,comedy,US,1995.0,99.0,7.0,1642.0,2.64,6.3
247,247,tm10265,tt0114550,Stonewall,MOVIE,drama,GB,1995.0,99.0,7.0,1642.0,2.64,6.3
248,248,tm10265,tt0114550,Stonewall,MOVIE,drama,US,1995.0,99.0,7.0,1642.0,2.64,6.3
249,249,tm10265,tt0114550,Stonewall,MOVIE,romance,GB,1995.0,99.0,7.0,1642.0,2.64,6.3
250,250,tm10265,tt0114550,Stonewall,MOVIE,romance,US,1995.0,99.0,7.0,1642.0,2.64,6.3
251,251,tm102693,tt1407927,180° South,MOVIE,comedy,US,2010.0,86.0,7.5,3031.0,2.942,7.099999999999999
252,252,tm102693,tt1407927,180° South,MOVIE,documentation,US,2010.0,86.0,7.5,3031.0,2.942,7.099999999999999
253,253,tm102693,tt1407927,180° South,MOVIE,drama,US,2010.0,86.0,7.5,3031.0,2.942,7.099999999999999
254,254,tm102693,tt1407927,180° South,MOVIE,sport,US,2010.0,86.0,7.5,3031.0,2.942,7.099999999999999
255,255,tm1027219,tt14153900,Venom Coast,MOVIE,horror,US,2021.0,93.0,3.1,180.0,4.338,3.0
256,256,tm1027219,tt14153900,Venom Coast,MOVIE,thriller,US,2021.0,93.0,3.1,180.0,4.338,3.0
257,257,tm1027350,tt14217578,Morat: Balas Perdidas,MOVIE,documentation,CO,2021.0,116.0,8.1,33.0,7.975,9.1
258,258,tm1027350,tt14217578,Morat: Balas Perdidas,MOVIE,documentation,ES,2021.0,116.0,8.1,33.0,7.975,9.1
259,259,tm1027350,tt14217578,Morat: Balas Perdidas,MOVIE,european,CO,2021.0,116.0,8.1,33.0,7.975,9.1
260,260,tm1027350,tt14217578,Morat: Balas Perdidas,MOVIE,european,ES,2021.0,116.0,8.1,33.0,7.975,9.1
261,261,tm1027350,tt14217578,Morat: Balas Perdidas,MOVIE,music,CO,2021.0,116.0,8.1,33.0,7.975,9.1
262,262,tm1027350,tt14217578,Morat: Balas Perdidas,MOVIE,music,ES,2021.0,116.0,8.1,33.0,7.975,9.1
263,263,tm102781,tt0011267,Headin' Home,MOVIE,comedy,US,1920.0,71.0,5.2,296.0,1.9029999999999998,5.2
264,264,tm102781,tt0011267,Headin' Home,MOVIE,drama,US,1920.0,71.0,5.2,296.0,1.9029999999999998,5.2
265,265,tm102781,tt0011267,Headin' Home,MOVIE,sport,US,1920.0,71.0,5.2,296.0,1.9029999999999998,5.2
266,266,tm1027885,tt14260734,Hello Charlie,MOVIE,action,IN,2021.0,102.0,6.0,4343.0,3.821,6.2
267,267,tm1027885,tt14260734,Hello Charlie,MOVIE,comedy,IN,2021.0,102.0,6.0,4343.0,3.821,6.2
268,268,tm1028084,tt14264844,Pink: All I Know So Far,MOVIE,documentation,US,2021.0,99.0,7.8,1877.0,4.656,8.1
269,269,tm1028084,tt14264844,Pink: All I Know So Far,MOVIE,music,US,2021.0,99.0,7.8,1877.0,4.656,8.1
270,270,tm1028745,tt7933232,Cerebrum,MOVIE,scifi,US,2021.0,120.0,3.8,220.0,2.71,6.3
271,271,tm1028745,tt7933232,Cerebrum,MOVIE,thriller,US,2021.0,120.0,3.8,220.0,2.71,6.3
272,272,tm1028757,tt14097924,Aanum Pennum,MOVIE,drama,IN,2021.0,97.0,5.6,571.0,1.4,5.7
273,273,tm1028773,tt13298992,Nizhal,MOVIE,drama,IN,2021.0,118.0,6.3,2617.0,2.219,5.5
274,274,tm1028773,tt13298992,Nizhal,MOVIE,thriller,IN,2021.0,118.0,6.3,2617.0,2.219,5.5
275,275,tm10288,tt0099312,Cover-Up,MOVIE,action,GB,1991.0,90.0,4.3,1436.0,2.625,3.7
276,276,tm10288,tt0099312,Cover-Up,MOVIE,action,IL,1991.0,90.0,4.3,1436.0,2.625,3.7
277,277,tm10288,tt0099312,Cover-Up,MOVIE,thriller,GB,1991.0,90.0,4.3,1436.0,2.625,3.7
278,278,tm10288,tt0099312,Cover-Up,MOVIE,thriller,IL,1991.0,90.0,4.3,1436.0,2.625,3.7
279,279,tm1028810,tt8896010,The Terrible Adventure,MOVIE,action,US,2021.0,93.0,4.7,129.0,0.886,
280,280,tm1028810,tt8896010,The Terrible Adventure,MOVIE,comedy,US,2021.0,93.0,4.7,129.0,0.886,
281,281,tm1028810,tt8896010,The Terrible Adventure,MOVIE,family,US,2021.0,93.0,4.7,129.0,0.886,
282,282,tm1028857,tt9592496,Pogaru,MOVIE,action,IN,2021.0,160.0,5.7,9539.0,2.455,
283,283,tm1028857,tt9592496,Pogaru,MOVIE,thriller,IN,2021.0,160.0,5.7,9539.0,2.455,
284,284,tm1029035,tt6174150,The Believer,MOVIE,crime,US,2021.0,91.0,3.9,383.0,1.962,4.5
285,285,tm1029035,tt6174150,The Believer,MOVIE,horror,US,2021.0,91.0,3.9,383.0,1.962,4.5
286,286,tm1029382,tt9217296,Donny's Bar Mitzvah,MOVIE,comedy,US,2021.0,79.0,7.200000000000001,3040.0,2.962,
287,287,tm1029382,tt9217296,Donny's Bar Mitzvah,MOVIE,drama,US,2021.0,79.0,7.200000000000001,3040.0,2.962,
288,288,tm102960,tt0064649,The McMasters,MOVIE,action,US,1970.0,90.0,6.0,308.0,2.992,3.6
289,289,tm102960,tt0064649,The McMasters,MOVIE,drama,US,1970.0,90.0,6.0,308.0,2.992,3.6
290,290,tm102960,tt0064649,The McMasters,MOVIE,western,US,1970.0,90.0,6.0,308.0,2.992,3.6
291,291,tm1029613,tt10636130,Making Sense,MOVIE,drama,US,2021.0,84.0,5.0,79.0,2.666,
292,292,tm1029613,tt10636130,Making Sense,MOVIE,scifi,US,2021.0,84.0,5.0,79.0,2.666,
293,293,tm1030095,tt14039324,Black Power: A British Story of Resistance,MOVIE,documentation,GB,2021.0,89.0,4.2,111.0,3.657,6.0
294,294,tm1030095,tt14039324,Black Power: A British Story of Resistance,MOVIE,history,GB,2021.0,89.0,4.2,111.0,3.657,6.0
295,295,tm10301,tt0102958,Sólo con tu pareja,MOVIE,comedy,MX,1991.0,94.0,6.8,3749.0,2.424,6.7
296,296,tm10301,tt0102958,Sólo con tu pareja,MOVIE,drama,MX,1991.0,94.0,6.8,3749.0,2.424,6.7
297,297,tm10301,tt0102958,Sólo con tu pareja,MOVIE,romance,MX,1991.0,94.0,6.8,3749.0,2.424,6.7
298,298,tm103012,tt0384118,Gas-s-s-s !,MOVIE,comedy,US,1970.0,79.0,4.2,1497.0,3.4249999999999994,4.5
299,299,tm103012,tt0384118,Gas-s-s-s !,MOVIE,drama,US,1970.0,79.0,4.2,1497.0,3.4249999999999994,4.5
300,300,tm103012,tt0384118,Gas-s-s-s !,MOVIE,scifi,US,1970.0,79.0,4.2,1497.0,3.4249999999999994,4.5
301,301,tm103017,tt0065755,Gamera vs. Jiger,MOVIE,action,JP,1970.0,83.0,5.4,1251.0,4.582,6.2
302,302,tm103017,tt0065755,Gamera vs. Jiger,MOVIE,family,JP,1970.0,83.0,5.4,1251.0,4.582,6.2
303,303,tm103017,tt0065755,Gamera vs. Jiger,MOVIE,scifi,JP,1970.0,83.0,5.4,1251.0,4.582,6.2
304,304,tm103026,tt0079687,The Outsider,MOVIE,drama,US,1980.0,128.0,6.8,254.0,1.407,5.8
305,305,tm103026,tt0079687,The Outsider,MOVIE,history,US,1980.0,128.0,6.8,254.0,1.407,5.8
306,306,tm103026,tt0079687,The Outsider,MOVIE,thriller,US,1980.0,128.0,6.8,254.0,1.407,5.8
307,307,tm103040,tt0081398,Raging Bull,MOVIE,drama,US,1980.0,129.0,8.2,345658.0,18.124,8.0
308,308,tm103040,tt0081398,Raging Bull,MOVIE,sport,US,1980.0,129.0,8.2,345658.0,18.124,8.0
309,309,tm103076,tt0065597,Cry of the Banshee,MOVIE,horror,GB,1970.0,91.0,5.5,2426.0,4.976,5.5
310,310,tm103090,tt0045987,Last of the Pony Riders,MOVIE,action,US,1953.0,58.0,6.8,102.0,0.6,
311,311,tm103090,tt0045987,Last of the Pony Riders,MOVIE,comedy,US,1953.0,58.0,6.8,102.0,0.6,
312,312,tm103090,tt0045987,Last of the Pony Riders,MOVIE,drama,US,1953.0,58.0,6.8,102.0,0.6,
313,313,tm103090,tt0045987,Last of the Pony Riders,MOVIE,music,US,1953.0,58.0,6.8,102.0,0.6,
314,314,tm103090,tt0045987,Last of the Pony Riders,MOVIE,western,US,1953.0,58.0,6.8,102.0,0.6,
315,315,tm103133,tt1373156,Karthik Calling Karthik,MOVIE,drama,IN,2010.0,135.0,7.1,11944.0,4.449,6.3
316,316,tm103133,tt1373156,Karthik Calling Karthik,MOVIE,romance,IN,2010.0,135.0,7.1,11944.0,4.449,6.3
317,317,tm103133,tt1373156,Karthik Calling Karthik,MOVIE,thriller,IN,2010.0,135.0,7.1,11944.0,4.449,6.3
318,318,tm1031371,tt8906844,One and the Same,MOVIE,scifi,US,2021.0,110.0,6.3,4925.0,3.731,5.7
319,319,tm1031388,tt13206926,Joji,MOVIE,crime,IN,2021.0,113.0,7.799999999999999,9362.0,4.778,7.6
320,320,tm1031388,tt13206926,Joji,MOVIE,drama,IN,2021.0,113.0,7.799999999999999,9362.0,4.778,7.6
321,321,tm1031543,tt9603894,Sideshow,MOVIE,comedy,GB,2020.0,94.0,5.6,179.0,2.587,5.3
322,322,tm103155,tt0065593,Cromwell,MOVIE,drama,GB,1970.0,139.0,6.9,6033.0,6.127,6.5
323,323,tm103155,tt0065593,Cromwell,MOVIE,history,GB,1970.0,139.0,6.9,6033.0,6.127,6.5
324,324,tm103155,tt0065593,Cromwell,MOVIE,war,GB,1970.0,139.0,6.9,6033.0,6.127,6.5
325,325,tm1031687,tt8635092,Everybody's Talking About Jamie,MOVIE,comedy,GB,2021.0,115.0,6.3,6527.0,10.008,6.3
326,326,tm1031687,tt8635092,Everybody's Talking About Jamie,MOVIE,comedy,US,2021.0,115.0,6.3,6527.0,10.008,6.3
327,327,tm1031687,tt8635092,Everybody's Talking About Jamie,MOVIE,drama,GB,2021.0,115.0,6.3,6527.0,10.008,6.3
328,328,tm1031687,tt8635092,Everybody's Talking About Jamie,MOVIE,drama,US,2021.0,115.0,6.3,6527.0,10.008,6.3
329,329,tm103183,tt0045936,The Joe Louis Story,MOVIE,drama,US,1953.0,88.0,5.8,330.0,1.467,5.9
330,330,tm103183,tt0045936,The Joe Louis Story,MOVIE,sport,US,1953.0,88.0,5.8,330.0,1.467,5.9
331,331,tm103206,tt1700814,Hal Sparks: Charmageddon,MOVIE,comedy,US,2010.0,63.0,7.1,123.0,2.45,5.8
332,332,tm1032312,tt8876488,The Darkness,MOVIE,horror,GB,2021.0,95.0,2.8,193.0,2.59,
333,333,tm103232,tt0065874,I Walk the Line,MOVIE,action,US,1970.0,97.0,5.1,12.0,3.508,5.8
334,334,tm103232,tt0065874,I Walk the Line,MOVIE,drama,US,1970.0,97.0,5.1,12.0,3.508,5.8
335,335,tm1032340,tt7050946,American Traitor: The Trial of Axis Sally,MOVIE,drama,US,2021.0,107.0,5.6,2292.0,15.142,5.9
336,336,tm1032449,tt10608624,Veyil,MOVIE,drama,IN,2022.0,155.0,6.4,319.0,2.745,8.0
337,337,tm1032449,tt10608624,Veyil,MOVIE,thriller,IN,2022.0,155.0,6.4,319.0,2.745,8.0
338,338,tm103270,tt0065579,Cotton Comes to Harlem,MOVIE,action,US,1970.0,97.0,6.5,2307.0,5.095,6.4
339,339,tm103270,tt0065579,Cotton Comes to Harlem,MOVIE,comedy,US,1970.0,97.0,6.5,2307.0,5.095,6.4
340,340,tm103270,tt0065579,Cotton Comes to Harlem,MOVIE,crime,US,1970.0,97.0,6.5,2307.0,5.095,6.4
341,341,tm1032804,tt10544978,The Forbidden Wish,MOVIE,drama,US,2021.0,102.0,5.4,37.0,0.6,
342,342,tm1032930,tt14219458,Farm to Fork to Love,MOVIE,romance,US,2021.0,87.0,5.7,331.0,23.068,6.0
343,343,tm1032946,tt12752056,Ester Steinberg: Burning Bush,MOVIE,comedy,XX,2021.0,54.0,5.1,38.0,0.68,
344,344,tm1032952,tt8760280,Finding You,MOVIE,drama,US,2021.0,119.0,6.299999999999999,4329.0,31.429,6.6
345,345,tm1032952,tt8760280,Finding You,MOVIE,romance,US,2021.0,119.0,6.299999999999999,4329.0,31.429,6.6
346,346,tm1033103,tt9213934,Killer Among Us,MOVIE,horror,US,2021.0,80.0,4.6,374.0,3.102,4.3
347,347,tm1033103,tt9213934,Killer Among Us,MOVIE,thriller,US,2021.0,80.0,4.6,374.0,3.102,4.3
348,348,tm1033158,tt14303124,Kuriyan Jawan Bapu Preshaan,MOVIE,comedy,IN,2021.0,108.0,6.099999999999999,196.0,1.256,10.0
349,349,tm1033158,tt14303124,Kuriyan Jawan Bapu Preshaan,MOVIE,drama,IN,2021.0,108.0,6.099999999999999,196.0,1.256,10.0
350,350,tm1033269,tt13490876,Diana: The Royal Truth,MOVIE,documentation,XX,2017.0,61.0,7.400000000000001,38.0,0.6,
351,351,tm1034308,tt13863334,Endangered Species,MOVIE,action,KE,2021.0,101.0,4.7,1719.0,41.634,6.1
352,352,tm1034308,tt13863334,Endangered Species,MOVIE,action,US,2021.0,101.0,4.7,1719.0,41.634,6.1
353,353,tm1034308,tt13863334,Endangered Species,MOVIE,thriller,KE,2021.0,101.0,4.7,1719.0,41.634,6.1
354,354,tm1034308,tt13863334,Endangered Species,MOVIE,thriller,US,2021.0,101.0,4.7,1719.0,41.634,6.1
355,355,tm1034352,tt11416746,Time,MOVIE,documentation,US,2020.0,81.0,6.8,5803.0,11.514,6.9
356,356,tm1034384,tt13551614,Kuruthi,MOVIE,thriller,IN,2021.0,122.0,7.6,5547.0,2.057,7.9
357,357,tm103443,tt0117112,Murder at My Door,MOVIE,drama,CA,1996.0,96.0,4.8,368.0,2.473,3.0
358,358,tm103443,tt0117112,Murder at My Door,MOVIE,thriller,CA,1996.0,96.0,4.8,368.0,2.473,3.0
359,359,tm1034489,tt6665070,Knights of Newgate,MOVIE,fantasy,GB,2021.0,85.0,3.3,90.0,2.972,6.0
360,360,tm1034522,tt4428664,Blossoms of Faith,MOVIE,drama,US,2016.0,45.0,,,0.6,6.0
361,361,tm1034616,tt9730822,All About Sex,MOVIE,comedy,US,2021.0,104.0,4.5,258.0,33.348,6.5
362,362,tm1034616,tt9730822,All About Sex,MOVIE,drama,US,2021.0,104.0,4.5,258.0,33.348,6.5
363,363,tm1034616,tt9730822,All About Sex,MOVIE,romance,US,2021.0,104.0,4.5,258.0,33.348,6.5
364,364,tm103493,tt1572769,Countdown to Zero,MOVIE,documentation,US,2010.0,91.0,6.9,2244.0,3.707,6.3
365,365,tm1035107,tt5078852,Lansky,MOVIE,crime,US,2021.0,119.0,6.3,5425.0,12.593,6.1
366,366,tm1035107,tt5078852,Lansky,MOVIE,drama,US,2021.0,119.0,6.3,5425.0,12.593,6.1
367,367,tm1035107,tt5078852,Lansky,MOVIE,history,US,2021.0,119.0,6.3,5425.0,12.593,6.1
368,368,tm1035107,tt5078852,Lansky,MOVIE,thriller,US,2021.0,119.0,6.3,5425.0,12.593,6.1
369,369,tm1035258,tt12988104,Kho Kho,MOVIE,drama,IN,2021.0,119.0,6.0,578.0,1.709,5.0
370,370,tm1035258,tt12988104,Kho Kho,MOVIE,sport,IN,2021.0,119.0,6.0,578.0,1.709,5.0
371,371,tm1035264,tt12624584,Untitled Horror Movie,MOVIE,comedy,US,2021.0,87.0,4.8,1008.0,10.406,3.5
372,372,tm1035264,tt12624584,Untitled Horror Movie,MOVIE,horror,US,2021.0,87.0,4.8,1008.0,10.406,3.5
373,373,tm103529,tt0065702,Chariots of the Gods,MOVIE,documentation,DE,1970.0,92.0,6.2,1528.0,1.8999999999999997,6.400000000000001
374,374,tm103529,tt0065702,Chariots of the Gods,MOVIE,thriller,DE,1970.0,92.0,6.2,1528.0,1.8999999999999997,6.400000000000001
375,375,tm103574,tt0046066,Mesa of Lost Women,MOVIE,horror,US,1953.0,70.0,2.7,1675.0,2.558,2.3
376,376,tm103574,tt0046066,Mesa of Lost Women,MOVIE,scifi,US,1953.0,70.0,2.7,1675.0,2.558,2.3
377,377,tm1035878,tt14108774,An Autumn Romance,MOVIE,drama,CA,2021.0,110.0,5.700000000000001,956.0,12.138000000000002,7.6
378,378,tm1035878,tt14108774,An Autumn Romance,MOVIE,drama,US,2021.0,110.0,5.700000000000001,956.0,12.138000000000002,7.6
379,379,tm1035878,tt14108774,An Autumn Romance,MOVIE,romance,CA,2021.0,110.0,5.700000000000001,956.0,12.138000000000002,7.6
380,380,tm1035878,tt14108774,An Autumn Romance,MOVIE,romance,US,2021.0,110.0,5.700000000000001,956.0,12.138000000000002,7.6
381,381,tm1036274,tt14468176,Natasha Pearl Hansen: I Was Supposed to Get Married Today,MOVIE,comedy,US,2021.0,52.0,5.8,8.0,1.234,7.0
382,382,tm1036400,tt4995540,Being the Ricardos,MOVIE,drama,US,2021.0,132.0,6.5,38416.0,30.242,6.6
383,383,tm1036400,tt4995540,Being the Ricardos,MOVIE,history,US,2021.0,132.0,6.5,38416.0,30.242,6.6
384,384,tm1036697,tt10704342,Framed,MOVIE,romance,GB,2021.0,83.0,5.0,282.0,2.212,3.0
385,385,tm1036697,tt10704342,Framed,MOVIE,thriller,GB,2021.0,83.0,5.0,282.0,2.212,3.0
386,386,tm1036978,tt7476476,The Brotherhood,MOVIE,action,US,2017.0,84.0,6.6,22.0,2.068,
387,387,tm1036978,tt7476476,The Brotherhood,MOVIE,drama,US,2017.0,84.0,6.6,22.0,2.068,
388,388,tm1036978,tt7476476,The Brotherhood,MOVIE,scifi,US,2017.0,84.0,6.6,22.0,2.068,
389,389,tm1036981,tt0118994,Do You Wanna Dance?,MOVIE,comedy,US,1999.0,104.0,6.0,122.0,0.652,
390,390,tm1036981,tt0118994,Do You Wanna Dance?,MOVIE,romance,US,1999.0,104.0,6.0,122.0,0.652,
391,391,tm103707,tt1365483,Main Street,MOVIE,drama,US,2010.0,92.0,4.7,2851.0,4.945,4.4
392,392,tm103707,tt1365483,Main Street,MOVIE,romance,US,2010.0,92.0,4.7,2851.0,4.945,4.4
393,393,tm103710,tt0772209,Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?),MOVIE,documentation,US,2010.0,116.0,7.6,1691.0,5.523,7.5
394,394,tm103710,tt0772209,Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?),MOVIE,music,US,2010.0,116.0,7.6,1691.0,5.523,7.5
395,395,tm1037166,tt8740898,The Space Between,MOVIE,comedy,US,2021.0,99.0,5.400000000000001,467.0,26.899,5.400000000000001
396,396,tm1037166,tt8740898,The Space Between,MOVIE,drama,US,2021.0,99.0,5.400000000000001,467.0,26.899,5.400000000000001
397,397,tm1037480,tt12752026,Erica Rhodes: La Vie en Rhodes,MOVIE,comedy,XX,2021.0,61.0,7.2,21.0,0.939,
398,398,tm1038034,tt7851428,First Signal,MOVIE,drama,US,2021.0,102.0,7.0,10442.0,4.001,3.7999999999999994
399,399,tm1038034,tt7851428,First Signal,MOVIE,history,US,2021.0,102.0,7.0,10442.0,4.001,3.7999999999999994
400,400,tm1038034,tt7851428,First Signal,MOVIE,scifi,US,2021.0,102.0,7.0,10442.0,4.001,3.7999999999999994
401,401,tm1038099,tt6655214,Pipeline,MOVIE,horror,US,2021.0,85.0,2.7,129.0,3.403,5.0
402,402,tm1038304,tt14372330,Kieu,MOVIE,drama,VN,2021.0,72.0,4.3,35.0,0.6,3.0
403,403,tm1038304,tt14372330,Kieu,MOVIE,fantasy,VN,2021.0,72.0,4.3,35.0,0.6,3.0
404,404,tm103855,tt0117238,Omega Doom,MOVIE,drama,US,1996.0,84.0,4.0,3129.0,3.6059999999999994,4.8
405,405,tm103855,tt0117238,Omega Doom,MOVIE,scifi,US,1996.0,84.0,4.0,3129.0,3.6059999999999994,4.8
406,406,tm103855,tt0117238,Omega Doom,MOVIE,thriller,US,1996.0,84.0,4.0,3129.0,3.6059999999999994,4.8
407,407,tm1039029,tt14516188,Ape vs. Monster,MOVIE,action,US,2021.0,90.0,2.2,626.0,7.637,6.3
408,408,tm1039029,tt14516188,Ape vs. Monster,MOVIE,scifi,US,2021.0,90.0,2.2,626.0,7.637,6.3
409,409,tm103914,tt0065596,Cry Blood Apache,MOVIE,western,US,1970.0,115.0,3.4,605.0,5.446,2.5
410,410,tm103921,tt0045564,The Blue Gardenia,MOVIE,crime,US,1953.0,88.0,6.9,5352.0,3.7389999999999994,6.6
411,411,tm103921,tt0045564,The Blue Gardenia,MOVIE,drama,US,1953.0,88.0,6.9,5352.0,3.7389999999999994,6.6
412,412,tm103921,tt0045564,The Blue Gardenia,MOVIE,thriller,US,1953.0,88.0,6.9,5352.0,3.7389999999999994,6.6
413,413,tm1039980,tt10799922,Painkiller,MOVIE,thriller,US,2021.0,85.0,3.5999999999999996,155.0,2.386,4.7
414,414,tm1040011,tt9766814,The Midwife,MOVIE,horror,GB,2021.0,80.0,4.1,140.0,3.03,
415,415,tm1040124,tt6326182,Senior Entourage,MOVIE,comedy,US,2021.0,85.0,4.2,72.0,1.4,
416,416,tm104042,tt0065405,Angels Die Hard,MOVIE,action,US,1970.0,86.0,5.1,202.0,2.194,5.0
417,417,tm104042,tt0065405,Angels Die Hard,MOVIE,drama,US,1970.0,86.0,5.1,202.0,2.194,5.0
418,418,tm104044,tt0117653,Silent Trigger,MOVIE,action,CA,1996.0,90.0,5.4,4061.0,4.32,5.0
419,419,tm104044,tt0117653,Silent Trigger,MOVIE,action,GB,1996.0,90.0,5.4,4061.0,4.32,5.0
420,420,tm104044,tt0117653,Silent Trigger,MOVIE,drama,CA,1996.0,90.0,5.4,4061.0,4.32,5.0
421,421,tm104044,tt0117653,Silent Trigger,MOVIE,drama,GB,1996.0,90.0,5.4,4061.0,4.32,5.0
422,422,tm104044,tt0117653,Silent Trigger,MOVIE,thriller,CA,1996.0,90.0,5.4,4061.0,4.32,5.0
423,423,tm104044,tt0117653,Silent Trigger,MOVIE,thriller,GB,1996.0,90.0,5.4,4061.0,4.32,5.0
424,424,tm1040685,tt14430410,Shukra,MOVIE,drama,IN,2021.0,119.0,7.9,1526.0,1.4,1.0
425,425,tm1040741,tt5619044,Night Shift,MOVIE,comedy,AU,2021.0,98.0,4.9,145.0,1.296,4.7
426,426,tm104117,tt1233220,Nic & Tristan Go Mega Dega,MOVIE,family,US,2010.0,86.0,4.6,166.0,2.793,5.9
427,427,tm1041407,tt4871342,Back for Good,MOVIE,comedy,US,2017.0,74.0,5.7,116.0,1.593,2.0
428,428,tm1041407,tt4871342,Back for Good,MOVIE,drama,US,2017.0,74.0,5.7,116.0,1.593,2.0
429,429,tm1041407,tt4871342,Back for Good,MOVIE,romance,US,2017.0,74.0,5.7,116.0,1.593,2.0
430,430,tm104156,tt1474816,Open Five,MOVIE,comedy,US,2010.0,64.0,6.7,96.0,3.732,5.6
431,431,tm104156,tt1474816,Open Five,MOVIE,romance,US,2010.0,64.0,6.7,96.0,3.732,5.6
432,432,tm1041839,tt12752032,Daniel Webb: Hoe's Parade Live at the Rose Bowl,MOVIE,comedy,XX,2021.0,52.0,,,0.643,
433,433,tm104194,tt0115683,Bio-Dome,MOVIE,comedy,US,1996.0,95.0,4.3,27565.0,10.007,4.5
434,434,tm1042006,tt9689820,Wander,MOVIE,action,CA,2020.0,94.0,4.9,8777.0,12.452,5.4
435,435,tm1042006,tt9689820,Wander,MOVIE,action,US,2020.0,94.0,4.9,8777.0,12.452,5.4
436,436,tm1042006,tt9689820,Wander,MOVIE,crime,CA,2020.0,94.0,4.9,8777.0,12.452,5.4
437,437,tm1042006,tt9689820,Wander,MOVIE,crime,US,2020.0,94.0,4.9,8777.0,12.452,5.4
438,438,tm1042006,tt9689820,Wander,MOVIE,thriller,CA,2020.0,94.0,4.9,8777.0,12.452,5.4
439,439,tm1042006,tt9689820,Wander,MOVIE,thriller,US,2020.0,94.0,4.9,8777.0,12.452,5.4
440,440,tm1042028,tt14236094,Killer Concept,MOVIE,comedy,US,2021.0,81.0,4.8,159.0,2.125,
441,441,tm1042028,tt14236094,Killer Concept,MOVIE,horror,US,2021.0,81.0,4.8,159.0,2.125,
442,442,tm1042028,tt14236094,Killer Concept,MOVIE,thriller,US,2021.0,81.0,4.8,159.0,2.125,
443,443,tm1042364,tt10260844,Queen of Spades,MOVIE,horror,CA,2021.0,91.0,3.6,631.0,429.802,6.2
444,444,tm1042417,tt14412536,The Hunt,MOVIE,horror,US,2021.0,92.0,4.3,51.0,2.472,10.0
445,445,tm104251,tt0126964,For My Daughter's Honor,MOVIE,drama,US,1996.0,88.0,6.2,804.0,4.899,5.4
446,446,tm10428,tt0102706,Prem Qaidi,MOVIE,action,IN,1991.0,157.0,2.7,175.0,1.139,
447,447,tm10428,tt0102706,Prem Qaidi,MOVIE,romance,IN,1991.0,157.0,2.7,175.0,1.139,
448,448,tm1043226,tt10155932,Cinderella,MOVIE,comedy,US,2021.0,113.0,4.2,39848.0,59.466,6.5
449,449,tm1043226,tt10155932,Cinderella,MOVIE,family,US,2021.0,113.0,4.2,39848.0,59.466,6.5
